lot,title,author,volumes,date_published,format_section,buyer,price
780,"Hesiod's Works, translated by Cooke",,,1769,Fourth Day's Sale - Octavo et Infra (p.23),Leather[?],0.3.0
781,"Hewit's Treatise upon Money, Coins, and Exchange",,,1755,Fourth Day's Sale - Octavo et Infra (p.23),[?],[?]
782,Hickey Gentleman Instructed,,,1798,Fourth Day's Sale - Octavo et Infra (p.23),C.B. Barney[?],0.6.0 [?]
783,"Hill's (Aaron) Miscellaneous and Dramatic Works, 6 vol.",,,1753-95,Fourth Day's Sale - Octavo et Infra (p.23),Charles,0.4.0
784,"Histoire et Memoires de l'Academie Royale des Inscriptions et Belles Lettres, 102 tom.",,,,[?],Fourth Day's Sale - Octavo et Infra (p.23),Riles[?],0.5.4.0
785,Histoire du Siecle d'Alexandre,,,1702,Fourth Day's Sale - Octavo et Infra (p.24),Maltby[?],0.6.0
786,"Historie Academie Scriptorum Latinorum Minerum, 4 vol.",,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),Hurst[?],[?]
787,"J.P. Macon",,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
788,History of Glazing,,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
789,"of Glazing Parliament of Great Britain, from the Dutch Invasion",,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),M' [?] Hall[?],[?]
790,"Amelia in the Depths of Guilt",,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
791,of the Foundation of the Four Inns of Court,,,1780,Fourth Day's Sale - Octavo et Infra (p.24),Antholt[?],[?]
792,"After first Inventions and Entusions of the most famous Arts, Mysteryes, Laws, &c. in the whole World",,,1686,Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
793,"of the late Revolution in the Dutch Republick",,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),Pearce[?],0.4.0
794,"Original and Institution of Civil Government Discussed",,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),M'Dalton[?],[?]
795,Hoadly,,,1759,Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
796,"Hobbes (Thos.) History of the Civil Wars in England, 1664",,,1664,Fourth Day's Sale - Octavo et Infra (p.24),Holbert[?],[?]
797,"Hogarth Illustrated, by J. Ireland, 2 vol. extra large",,,1793,Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
798,Holder's Elements of Speech,,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
799,"Full (Lord) Account of the Life and Writings of Lope de Vega Carpio, portrait",,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
800,Art of Rhetorick,,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
801,"Henry Long Kames's Elements of Criticism, 3 vol.",,,1772,Fourth Day's Sale - Octavo et Infra (p.24),Anthett[?],[?]
802,"Homeri Ilias, Gr. et Lat.",,,1708,Fourth Day's Sale - Octavo et Infra (p.24),Priestley[?],[?]
803,"Odyss. Gr. et Lat.",,,Cant. 1604,Fourth Day's Sale - Octavo et Infra (p.24),[?],0.2.0
804,"Omero, Tradotto in Toscano, dal A. M. Salvini, 2 tom.",,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),Ruthell[?],[?]
805,"Homer Translated, 2 vol.",,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
806,"Hooke's (Jos.) Addresses to Parents",,,1768,Fourth Day's Sale - Octavo et Infra (p.24),M'Blackleton[?],[?]
807,Horatius Heinii,,,op. Poetis Glasg. 1730,Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
808,a Bentlii,,,Amst. 1728,Fourth Day's Sale - Octavo et Infra (p.24),Priestley[?],0.6.0
809,"Latin and English, by Smart, 3 vol.",,,1750,Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
810,"Lat. and Eng. by Stuart, 4 vol. in 3",,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
811,[?],,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
812,Hurd 2 vol.,,,1707,Fourth Day's Sale - Octavo et Infra (p.24),Boone[?],0.6.0
813,[?],,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
814,"Horne's Commentary on the Book of Psalms, 2 vol.",,,1776,Fourth Day's Sale - Octavo et Infra (p.24),Priestley[?],0.2.0
815,Horneck's Great Law of Consideration,,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
816,"Nature, End, Design, and Benefit of the Sacrament, frontispiece by Faithorne",,,1695,Fourth Day's Sale - Octavo et Infra (p.24),A.B. Budney[?],[?]
817,"Horsley's (Bp.) Tracts, in Controversy with Dr. Priestley",,,,[?],Fourth Day's Sale - Octavo et Infra (p.24),Bonne[?],0.12.6
818,"Howard (Henry) Earl of Surrey's Poems",,,1717,Fourth Day's Sale - Octavo et Infra (p.24),Priestley,0.9.6
819,"Howell's (Jas.) Familiar Letters",,,1754,Fourth Day's Sale - Octavo et Infra (p.24),Anthell[?],0.6.0 [?]
820,"Huddesford's Salmagundi—Topsy Turvy—and Bubble and Squeak, in 1 vol.",,,1793,Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
821,Hudson Flora Anglica,,,1798,Fourth Day's Sale - Octavo et Infra (p.24),[?],0.9.0 [?]
822,"Humane Prudence; or the Art by which a Man may raise Himself and his Fortune to Grandeur",,,1692,Fourth Day's Sale - Octavo et Infra (p.24),W.R. James[?],0.3.0
823,"Hume's Philosophical Essays concerning Human Understanding",,,1748,Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
824,"Essays, Moral and Political",,,1748,Fourth Day's Sale - Octavo et Infra (p.24),[?],[?]
826,"Four Dissertations",,,1723,Third Day's Sale [contd] - Octavo et Infra (p.25),Pearce[?],0.1.0 [?]
827,"(John's) Select Poems",,,1809,Third Day's Sale [contd] - Octavo et Infra (p.25),M'Martin,0.4.0 [?]
828,"and John Ford Dialogues",,,,[?],Third Day's Sale [contd] - Octavo et Infra (p.25),M'Gwillim[?],[?]
829,"Inquiry into the Original of our Ideas of Beauty",,,,[?],Third Day's Sale [contd] - Octavo et Infra (p.25),[?],[?]
830,"on the Nature and Conduct of the Passions and",,,1720,Third Day's Sale [contd] - Octavo et Infra (p.25),[?],[?]
831,"Historical Essay concerning Witchcraft",,,1720,Third Day's Sale [contd] - Octavo et Infra (p.25),Anthell[?],0.3.0 [?]
832,Horace Voyage a Genes,,,1787,Third Day's Sale [contd] - Octavo et Infra (p.25),[?],[?]
833,"Warton's, or Collections concerning the",,,1727,Third Day's Sale [contd] - Octavo et Infra (p.25),Shalldsale[?],[?]
834,"Hutton Description of the Casmander",,,,[?],Third Day's Sale [contd] - Octavo et Infra (p.25),[?],[?]
835,"History of Art in the Known World",,,1765,Third Day's Sale [contd] - Octavo et Infra (p.25),[?],[?]
836,"of the English Poets and Dramatick Poets",,,1719-20,Third Day's Sale [contd] - Octavo et Infra (p.25),Anthelle[?],0.6.0 [?]
837,"as Mysteria Aegyptiorum",,,,[?],Third Day's Sale [contd] - Octavo et Infra (p.25),Boone[?],0.3.6
838,"Econ. Fever, 1761—Trad on Fevers, 1776—Fothergill's",,,,[?],Third Day's Sale [contd] - Octavo et Infra (p.25),Priestley[?],[?]
839,"Essay on the Preservation of Health, in 1 vol.",,,1793,Third Day's Sale [contd] - Octavo et Infra (p.25),[?],[?]
840,"Sonnets Works, 4 vol. portrait",,,1792,Third Day's Sale [contd] - Octavo et Infra (p.25),Anthell[?],[?]
841,"Names and Order of all the Monarchs, and the Evidences of the Christian Religion",,,,[?],Third Day's Sale [contd] - Octavo et Infra (p.25),Buttes[?],[?]
842,"Disquisitions, 1782—Madon on Executive Justice, and Appendix",,,1785,Third Day's Sale [contd] - Octavo et Infra (p.25),Lowe[?],0.4.0
843,"Gallei (Gal.) Opere, 2 tom.",,,Fior. 1655,Third Day's Sale [contd] - Quarto,C.B.[?],0.3.0
844,"Mathematical Discourses relating to Mechanicks and Local Motion",,,1730,Third Day's Sale [contd] - Quarto,M'Dawes[?],0.2.0
845,"Condley's Glory of Queen Anne in the Royal Navy",,,1703,Third Day's Sale [contd] - Quarto,Blunt[?],0.2.6
846,"Garnier Flora Universale di Tutte le Professioni del Mondo",,,Fir. 1651,Third Day's Sale [contd] - Quarto,Pearce[?],0.4.0
847,"Gay's (John) Poems, 2 vol. in 1",,,1729,Third Day's Sale [contd] - Quarto,Reedd[?],0.6.0 [?]
848,"Fables, 2 vol. in 1, fine plates",,,1727,Third Day's Sale [contd] - Quarto,M' Willington[?],[?]
849,"Gemma Phrysius da Principiis Astronomie et Cosmographia",,,1530,Third Day's Sale [contd] - Quarto,Buthersa[?],0.4.6
850,"Ghislieri Predizione della Cometa dell Anno 1735, plates",,,,[?],Third Day's Sale [contd] - Quarto,Blunt,0.6.0
851,"Giannone (Pietro) Istoria Civile del Regno di Napoli, 4 tom.",,,1757,Third Day's Sale [contd] - Quarto,Blunt[?],[?]
852,"Opere Posthume, 2 tom.",,,Firenz. 1768,Third Day's Sale [contd] - Quarto,Payne,0.1.6 [?]
853,"Gibbon's (Ed.) Decline and Fall of the Roman Empire, 6 vols, vol. 2 found, rest boards",,,1776,Third Day's Sale [contd] - Quarto,Priestley,0.5.12.6 [?]
854,"Miscellaneous Works, 2 vol. portrait",,,1796,Third Day's Sale [contd] - Quarto,Priestley,0.1.13.0
855,"Gibson (Edm.) Chronicum Saxonicum, Lat. et Sax.",,,Oxon. 1692,Fourth Day's Sale [contd] - Quarto (p.26),Hood[?],[?]
856,[?],,,,[?],Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
857,"Gilles's (John) History of Ancient Greece, 2 v. port.",,,1786,Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
858,Glanville's Essays in Philosophy and Religion,,,1676,Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
859,"Glover's Leonidas, a Poem",,,1770,Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
860,"Godwin's Enquiry concerning Political Justice, 2 vol.",,,1793,Fourth Day's Sale [contd] - Quarto (p.26),M' Willdes[?],[?]
861,Gravina della Ragion Poetica,,,,[?],Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
862,"Gray's (Thos.) Poems and Letters, with his Life by Mason, portrait",,,,[?],Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
863,"Grew's History of Kamschatka, maps and plates—Muller's Voyages from Asia to America, in 1 v.",,,1764-1761,Fourth Day's Sale [contd] - Quarto (p.26),Locock[?],[?]
864,"Guiccerdale Commetarii della Furia Clodiana, Abacoste",,,1703,Fourth Day's Sale [contd] - Quarto (p.26),Pearce,0.6.0
865,"Hale's a New System of Geography, maps",,,1769,Fourth Day's Sale [contd] - Quarto (p.26),Pearce[?],[?]
866,Hall's Poetical Words,,,,[?],Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
867,Hall's Wide Miscellany, 8 vol.,,,1768,Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
868,"Hawkesworth's Account of the Voyages of Byron, Wallis, Carteret, and Cook, 3 vol. plates",,,,[?],Fourth Day's Sale [contd] - Quarto (p.26),Pearce,0.3.6
869,"Hayley's (Wm.) Essay on History",,,1780,Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
870,Plays for a Private Theatre,,,1784,Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
871,"Triumphs of Temper, a Poem",,,1781,Fourth Day's Sale [contd] - Quarto (p.26),Pearce,0.3.6
872,"Essay on Epic Poetry—Poetical Epistles on an Eminent Persons",,,,[?],Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
873,(N. F.) Biblioteca Italiana,,,1752,Fourth Day's Sale [contd] - Quarto (p.26),Payne[?],0.4.6
874,"(Ital. Italian), 2 tom. in 1, o sia Notizia de Libri",,,,[?],Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
875,"del Tesoro Brittannico, 2 vol.",,,Lond. 1771,Fourth Day's Sale [contd] - Quarto (p.26),Priestley,0.6.6 [?]
876,"2 tom. in 1, plus",,,1719,Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
877,"Hayward's Life and Rayne of King Edward the Sixth, uncut",,,1630,Fourth Day's Sale [contd] - Quarto (p.26),Pearce[?],[?]
878,Rhetorical Lexicon Gr. et Lat. ex Patrick,,,1737,Fourth Day's Sale [contd] - Quarto (p.26),Priestley[?],[?]
879,"Venturra's (P.) Journey into England in 1598, reprinted at the private Press of T. C. Williams, Reading",,,1807,Fourth Day's Sale [contd] - Quarto (p.26),Forster[?],0.6.0
880,"Hephaistionis Alexandri Encheiridion de Metris et Poemate Gr. cum Annotai J. C. de Paaw",,,Traj. ed. Rh. 1726,Fourth Day's Sale [contd] - Quarto (p.26),Anthell,0.2.6
881,"Herbert of Cherbury's (Lord) Life, front.",,,1770,Fourth Day's Sale [contd] - Quarto (p.26),Triphese[?],[?]
882,"his Pupil Primer, Dialogue between a Tutor and",,,,[?],Fourth Day's Sale [contd] - Quarto (p.26),Dawes[?],0.5.0
883,"Herschel (Wm.) Four Tracts on Astronomical Subjects",,,1793,Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
884,"Hesiod, translated by Cooke, 2 vol.",,,1728,Fourth Day's Sale [contd] - Quarto (p.26),Blunt[?],0.6.0
885,Heylin's History of the Sabbath,,,1636,Fourth Day's Sale [contd] - Quarto (p.26),Fenfield[?],0.7.0
886,"Heyolin Lexicon, Screvelli",,,1604,Fourth Day's Sale [contd] - Quarto (p.26),[?],[?]
887,"Hickesii Institutiones Grammaticae Anglo Saxonicae et Moeso-Gothicae—Jonas Grammaticae Islandicae Rudimentaria",,,,[?],Fourth Day's Sale [contd] - Quarto (p.26),Collier[?],0.2.6
888,[?],,,,[?],Fourth Day's Sale [contd] - Quarto (p.26),Bolling[?],[?]
889,"Hildani (Guil. Fab.) Opera Chirurgica",,,Ozon. 1689-83,Fourth Day's Sale [contd] - Quarto (p.26),Normandy[?],0.2.0 [?]
895,Review of the Works of the Royal Society of London,,,,Fourth Day's Sale — Folio,M'Davis,2.0.6
896,"Litteraire de S. Bernard Abbe de Clairvaux et des Auteurs Ecclesiastiques du Douzieme Siecle, &c.",,,,Fourth Day's Sale — Folio,Payne,6.6
897,"Memoires de l'Academie Royale des Inscriptions et Belles Lettres, &c., plates",,,,Fourth Day's Sale — Folio,Poore[?],
898,History of Persia,,2 vol.,1715,Fourth Day's Sale — Folio,Bland[?],
899,History of Persia,,,,Fourth Day's Sale — Folio,,
900,"Homer's Lord Kames's Sketches of the History of Man",,2 vol.,1774,Fourth Day's Sale — Folio,Field,
901,"Dapper's (Dr. W.) Works",,,,Folio,Colling[?],
902,Darbius Dictionarium Linguae Britannicae et Latinae,Darbius,,1633,Folio,Hick[?],
903,"De Foe (Guill.) Atlas Nouveau",,,,1728,Folio,Chalpee[?],
904,"Diodorus Siculus, translated by Booth, maps",,,,1700,Folio,,
905,"Dictionnaire de l'Academie Francoise, 4 t. en 2",,,Amst. 1786,Folio,Dering[?],
906,"Dugdale's (W.) Monasticon, 3 vols",,3 vol.,,Folio,,
907,"Du Cange Glossarium ad Scriptores Mediae et Infimae Lati-nitatis cum Supplemento Carpenteriano, 10 v.",,,Par. 1733,Folio,O'Brion[?],
908,"Eddystone Light House, Plans, &c. of, 23 plates, and Description",,,,Folio,Anstey[?],
909,"Encyclopedie, ou Dictionnaire Raisonne des Sciences des Arts et des Metiers avec Supplement, planches, 33 t.",,33 vol.,1751,Folio,,
910,"Erasmi (Desid.) Adagia",,,,Franc. 1659,Folio,M'Philler[?],
911,Brodgen's Ecclesiastical History,,,,Camb. 1693,Folio,Coupelle[?],
912,"Evelyn's (John) Sylva et Terra, MS additions",,,,1729,Folio,,
913,"Fabricii Bibliotheca Graeca, plates",,,,1708,Folio,Davis,
914,"Fibri Thesauri Linguae Latinae, Gesner!, 2 vol.",,,Lips. 1749,Folio,Charles[?],
915,Flaxman's Designs for Homer's Iliad,,,,1805,Folio,,
916,"Frid. Urispreg.Chronic.Imperat.collect et Minoris Monachia",,,,Folio,M'Gavin[?],
917,"Physica Elegan Technica Historia, 3 v.",,,Oppenh. 1507,Folio,,
918,"Fortescue de Laudibus Legum Angliae, front.",,,1616,Folio,Priestley[?],
919,Foscarini della Litteratura Veneziana,,vol 1,,Folio,,
917[sic],Fuller's (Thos.) History of the Worthies of England,Fuller (Thos.),,,Folio,Priestley,6.7.6
918[sic],Church History of Britain,,"2 vol.",1655,Folio,Priestley,3.3
919,Independent Whig,,2 vol.,1732,Fifth Day's Sale — Octavo et Infra,Williams,
920,Italian Vocabulary,,,,Fifth Day's Sale — Octavo et Infra,,
921,"Jodrell's Illustrations of Euripides, 3 vol.",Jodrell,3 vol.,1781,Fifth Day's Sale — Octavo et Infra,Pearson[?],
922,"Johnson's (Dr. Sam.) English Dictionary, 2 vol.",Johnson (Dr. Sam.),2 vol.,,Fifth Day's Sale — Octavo et Infra,,
923,Johnson's (Dr. Sam.) English Dictionary,,,,Fifth Day's Sale — Octavo et Infra,,
924,"Dictionary, 2 vol. in 1",,,,Fifth Day's Sale — Octavo et Infra,Shelton[?],
925,"Rambler, 6 vol.",,6 vol.,,Fifth Day's Sale — Octavo et Infra,,
926,"Idler, 2 vol.",,2 vol.,1761,Fifth Day's Sale — Octavo et Infra,Morone[?],
926a,Journey to the Western Islands of Scotland,,,,Fifth Day's Sale — Octavo et Infra,,
927,Prefaces to the Works of the English Poets,,10 vol.,,Fifth Day's Sale — Octavo et Infra,Williams,10.6
928,"Early Life",,,,Fifth Day's Sale — Octavo et Infra,,
929,"Joli (Mr.) Memoires, 3 tom.",Joli,3 vol.,Amst. 1718,Fifth Day's Sale — Octavo et Infra,,
930,"Jones (Rown.) Origin of Language and Nations defined",Jones (Rown.),,1764,Fifth Day's Sale — Octavo et Infra,Stork[?],
931,"(Gul.) Poeseos Asiaticae, Poesin et Latini, t. fo.",Jones (Gul.),,1774,Fifth Day's Sale — Octavo et Infra,Cuthell,
932,"Poems, consisting chiefly of Translations from the Asiatick Languages, MS. notes",,,,Fifth Day's Sale — Octavo et Infra,Cuthell,
933,History of the Life of Nadir Shah,,,,1777,Fifth Day's Sale — Octavo et Infra,,
934,Welsh and English Dictionary,,,,1688,Fifth Day's Sale — Octavo et Infra,,
935,"Journal de Politique et de Literature, 3 tom.",,3 vol.,1777,Fifth Day's Sale — Octavo et Infra,,
936,"Irwin's Voyage up the Red Sea, 2 vol. maps and plates",Irwin,2 vol.,1787,Fifth Day's Sale — Octavo et Infra,Cuthell,
937,"Julien (Empereur) Defense du Paganisme, Gr. et Fr.",,,,1764,Fifth Day's Sale — Octavo et Infra,,
938,"Junius (Woodfall), 2 vol.",,,Gronovii,Fifth Day's Sale — Octavo et Infra,,
939,"Justinus, traduit en Francois, par Colomby",,,,Fifth Day's Sale — Octavo et Infra,,
940,"Juvenal, Lat. et Fr.",,,,1770,Fifth Day's Sale — Octavo et Infra,Couthall[?],
941,"translated by Dryden, plates",,,,1709,Fifth Day's Sale — Octavo et Infra,Spilon[?],
942,Kearsley's Traveller's Guide through Great Britain,,,,1803,Fifth Day's Sale — Octavo et Infra,Cuthell,
943,Keill's Introduction to Natural Philosophy,,,,1733,Fifth Day's Sale — Octavo et Infra,,
944,Kennedy's Scripture Chronology,,,,1751,Fifth Day's Sale — Octavo et Infra,Blunt,
945,Kennet's Lives and Characters of the Ancient Grecian Poets,,,,1697,Fifth Day's Sale — Octavo et Infra,Charles,
946,"Kennett's Antiquities of Rome, plates",,,,1743,Fifth Day's Sale — Octavo et Infra,Owen,3
947,"Long Eloges de la Ville de Mandolem et de ses Ravisseurs",,,,1770,Fifth Day's Sale — Octavo et Infra,Cuthell[?],
948,"Kippis's History of England, portraits",,,,Fifth Day's Sale — Octavo et Infra,Archer[?],
949,"King's Political and Literary Anecdotes of his Own Times, portrait and plates",,,,Fifth Day's Sale — Octavo et Infra,Boone,
950,"La Croze, vie portrait and plainsg[?]",,,,1729,Fifth Day's Sale — Octavo et Infra,Priestley[?],
951,Portrait des Jeunes Artistes[?],,,,1798,Fifth Day's Sale — Octavo et Infra,,
952,"Grammaire de Cinq Langues Francois",,,,Fifth Day's Sale — Octavo et Infra,Cuthell[?],
953,Histoire de Christine Reine de Suede,,,,1760,Fifth Day's Sale — Octavo et Infra,,
954,"Histoire de Christine Queen of Sweden",,,,1761,Fifth Day's Sale — Octavo et Infra,Blount[?],
955,"Stanino Portale transportee dell. A.",,,,Fifth Day's Sale — Octavo et Infra,,
956,"d'Astronomie, planches",,,,1756,Fifth Day's Sale — Octavo et Infra,,
957,"(Vin.) Enumeratio, or the Office of Justice of Peace, with Duties of Constables, black let.",,,"1620, MS",Fifth Day's Sale — Octavo et Infra,Smith,
958,"Land's (R.) Improvements in Education",,,,Fifth Day's Sale — Octavo et Infra,Blunt,
959,Langbaine's Account of the English Dramatic Poetry,Langbaine,,1691,Fifth Day's Sale — Octavo et Infra,Laughmony[?],
960,"Langles (J.) Works, with his Life by Kippis, 11 v.",Langles (J.),11 vol.,1774,Fifth Day's Sale — Octavo et Infra,Blume[?],
961,Larcher's History of Ancient Egypt,,,,Fifth Day's Sale — Octavo et Infra,,
962,"Launoy, Vaillant et Galland l'Histoire de France",,,,,Fifth Day's Sale — Octavo et Infra,,
963,"Laval (P.A.) Confessions, a M.[?] Rousseau",,,,1739,Fifth Day's Sale — Octavo et Infra,Byrne[?],
964,Lea's Historical Account of English Money,Lea,,1729,Fifth Day's Sale — Octavo et Infra,Priestley,9
965,"Lea's Account of English Money, plates",,,,1745,Fifth Day's Sale — Octavo et Infra,,
966,"Lee (Noah) Plan to Botany, 12 plates",,,,1788,Fifth Day's Sale — Octavo et Infra,,
967,"Leland's Itinerary, Hearne, 9 vol. in 3, LARGE PAPER",Leland,9 vol. in 3,1769,Fifth Day's Sale — Octavo et Infra,Ellis,18
968,Le Grain's Treatie of Foods,,,,1705,Fifth Day's Sale — Octavo et Infra,,
969,"Le Noir's (Mrs.) Village Anecdotes, 3 vol.",Le Noir (Mrs.),3 vol.,,Fifth Day's Sale — Octavo et Infra,Cuthell,
970,Enquiry into the Origin of Honour &c.,,,,Fifth Day's Sale — Octavo et Infra,,
971,"Clara de Montfier, a Moral Tale, 3 vol.",,3 vol.,mor. elegt 1807,Fifth Day's Sale — Octavo et Infra,Burney[?],
972,Clara de Montfier,,3 vol.,1808,Fifth Day's Sale — Octavo et Infra,Cuthell[?],
973,"Lemonnier (Abb.) Free Thoughts on Religion",,,,Fifth Day's Sale — Octavo et Infra,,
974,"Mandeville, translated by Creech &c.",,,,1697,Fifth Day's Sale — Octavo et Infra,,
975,Mort's (Hul.) Poems,,,,Fifth Day's Sale — Octavo et Infra,Bird[?],
976,Norfolk and Shropshire,,,,Fifth Day's Sale — Octavo et Infra,,
977,"Mignot's Memoires de la Regence",Mignot,,Fifth Day's Sale — Octavo et Infra,Little[?],
978,"Memoires (Abbe de) History of the Arabians, 4 vol.",,4 vol.,1758,Fifth Day's Sale — Octavo et Infra,Cuthell[?],
