date,direction,correspondent,repository,first_line
21 Oct [1811],from,"Anne (de Beauveau), princesse de Mal[?]",BM(Bar),Mon d'Arblay a recu tous les honneurs de
[1811?] draft,from,"Jean-Pierre, comte de Montalivet",NYPL(B),[?]
[1811],from,"Louis, comte de Narbonne-Lara",NYPL(B),je suis pas votre bien en Revenue d'Archry
[pre Oct 1811],from,M d'A,NYPL(B),[?]
[June 1812],from,M d'A,NYPL(B),[?]
10 Oct,from,Marquis de Lally-Tollendal,NYPL(B),"Cher bon ami je puis dire Ch-- quoiqu'il"
[1812?],from,"Denise-Victoire, marquise de Negreyra[?]",NYPL(B),j'ai ete touche jusque'aux larmes
18 Sept,from,"Jean-Pierre-Basillen, comte de Gaiscoff",NYPL(B),[?]
28 Jan,from,"L M Barral, eveque de Troyes",NYPL(B),et qu'on puissiez aller chez Dudieul [sic]
23 Feb [1813?],from,"Denise-Victoire, marquise de Germigny",NYPL(B),en premiere chose de M. de Germond
8 Mar [1813?],from,M d'A,Germigny,Monsieur que est pas un poumons
[c Mar 1813],from,M d'A,NYPL(B),[?]
20 May,from,Mme Bion,NYPL(B),L'Abbe de votre voyages me dresse l'espoir
1 [Jan 1813?],from,Marquis de Lafayette,NYPL(B),j'appris avec grand plaisir mon cher d'arblai
[1813-15],from,"Catherine (de Boulogne), vicomtesse de Laval",NYPL(B),fait connois a un
5 June,from,Marquis de Lafayette,NYPL(B),[?]
1 Jun [1814],from,Marquis de Lally-Tollendal,NYPL(B),[?]
[9 June 1814],from,Marquis de Lafayette,NYPL(B),"Voila, mon cher d'arblay, mon attestation, si"
28 June [1814],from,"[Cesar, comte de] Choiseul-Praslin",NYPL(B),"Je remeque, Monsieur de vous pouvoir"
29 June,from,Duc de Luxembourg,NYPL(B),[?]
11 July,from,de Gault de Malaville,NYPL(B),Quelque soit lieu que j'ai voudra moitres
19 July,from,Duc de Luxembourg,NYPL(B),"Monsieur le Chevalier, j'ai l'honneur de vous"
[July-Aug 1814],from,Duc de Montesquiou-Fezensac,NYPL(B),j'apprends avec plaisir Monsieur que S.
8 Aug,from,Duc de Luxembourg,NYPL(B),J'ai mille Graces a vous rendre Monsieur le
8 Aug draft?,to,Duc de Luxembourg,NYPL(B),"Mr le duc de Luxembourg, aimable et bon"
[1814],from,Duc de Luxembourg,NYPL(B),je Montre excellente et ce peut etre
[1814-15],from,"Laurent, marquis de Gouvion-Saint-Cyr",NYPL(B),[?]
[1814?],from,Duc de Luxembourg,NYPL(B),D'apris toutes les Reflections
[1814-15],from,"Marie-Tereze (Poniatowski), comtesse de Tyckiewicz",NYPL(B),M. de Tyckiewiez et du cholin de ses au
[1814-18],to,AA,BM(Bar),le Tyrans et laique les Francois
[71-22 Jan],from,"Laurent, marquis de Gouvion-Saint-Cyr",NYPL(B),[?]
27 Mar [1815],from,M d'A,NYPL(B),[?]
3 Aug,from,"Elisabeth-Charlotte, marquise d'Aumby",NYPL(B),"et je suis mes condolences, a votre servece"
5 Aug [1815],from,"Etiennette, princesse d'Henin",BM(Bar),je vous jamais mon cher ami mon fais
20 Aug,from,M d'A,NYPL(B),"Or me flatte, mon commandant, que"
20 Aug,from,[Duc de Feltre?],NYPL(B),"Officier superieur des Gardes du Corps, et"
31 Aug copy,from,"Laurent, marquis de Gouvion-Saint-Cyr",NYPL(B),"General, la mission que Sa Majeste a bien voulu"
[Aug 1815],from,Duc de Luxembourg,NYPL(B),"Mort Durand de Premorel, chef d'une famille"
[Aug 1815],from,Marie de Maisonneuve,NYPL(B),apres avoir prit la part la plus sensible a
1 Sept,from,Duc de Luxembourg,NYPL(B),"j'ai recu mon cher d'Arblay, votre lettre"
3 Sept,to,M d'A,NYPL(B),[?]
9 Sept,to,"Richard, comte d'Arcs",NYPL(B),j'ai l'honneur de rendle a Votre Excellence
3 [Sept-Oct 1815],from,M d'A,NYPL(B),[?]
1 Sept,from,Durand de Perincz a Madame,NYPL(B),[?]
[1815-16],from,M d'A,NYPL(B),Partent a deux heures du matin il a l'honneur
[Oct 1815?],from,"Louise-Josephine, comtesse de Montesquiou Fezensac",NYPL(B),je vais manquer a l'instant
[1815],from,[Kiatansky?],Vin,Partent a deux heures du matin
[1815-1816],from,M d'A,Vin,"Vous avez eu la bonte de ma promettre, il y a"
29 Nov,from,"Adrienne (de Chavagnac), vicomtesse de Labbe",BM(Bar),je compte assur sur l'amabilite de Monsieur
[1816],from,M d'A,NYPL(B),[?]
[1816],from,"Catherine (de Boulogne), vicomtesse de Laval",NYPL(B),[?]
[1816],from,Marie de Maisonneuve,NYPL(B),mon repos et ma justique jusqu'au Soir
[1816],from,"Felicite, comtesse de Choisuil",NYPL(B),Soup j'enfreindre ce matin pour me position
[1816],from,Marquis de Lafayette,Vin,< > mon cher
[1816?],to,AA,NYPL(B),Je renonce pour ma part ici mon cher
20 Jan pmk 1817,from,Lady Lucy (Fitzgerald) Foley,NYPL(B),tous le main tout les jours je me demande la
6 June translation,to,AA [postscript only],BM(Bar),I ought now be writing to our affairs in Paris
15 Aug,from,Victor de Latour Maubourg,NYPL(B),Mon cher Durblay nous te croyons pour
8 Sept,from,"Marc-Etienne, prince de Beauveau",NYPL(B),Voici le moment mon Cher ami on vous desirez
[Sept 1817] draft,to,"Catherine (de Boulogne), vicomtesse de Laval",NYPL(B),"Bien, sans doute, de plus etrange"
[Sept 1817] draft,to,Duc de Luxembourg,NYPL(B),a mon depart de Gand pour
28 Oct,from,?,NYPL(B),"Monsieur Tarnier, a qui vous avez ecrit a"
24 Dec,from,Henry Hoare,BM(Bar),"nous sommes toujours, avec une vrai"
12 Jan,from,Victor de Latour Maubourg,NYPL(B),j'ai recu la lettre du 8 Xbre
15 Mar,from,Victor de Latour Maubourg,NYPL(B),Mon cher d'Arblay j'avois prie mon parent
[1817],from,"Etiennette, princesse d'Henin to [M d'A]",NYPL(B),"Vous ne me dites pas, cher ami, si cette lettre"
28 Jan,from,Transcript copy,NPG,[?]
[2 Nov 1803?],from,Precourt Bazille,NYPL(B),Mon bon cousin que votre amitie
[Oct 1804?],to,M d'A,NYPL(B),je vais l'ecrire une bien longue lettre
[pre 20 July 1812],to,M d'A (with ALS M d'A to CB Jr 20 July 1812),Comyn,We cannot wait any longer for the letter for it
7 July,to,M d'A,NYPL(B),I sat here with Mamma reading for
13 July,to,M d'A,NYPL(B),Miss Planta part demain (Jeudi)
[15-17] Oct,to,M d'A,NYPL(B),Cher cher adorable pere!
[1814-18],to,M d'A,BM(Bar),Si j'ai differe jusqu'a present
1 July [1815],from,Frederica Locke,BM(Bar),My dear Alex if you have not already rec'd
15 Sept [1815],from,Sophia Burney,NYPL(B),Pourquoi n'avez vous pas repondu a la lettre
20 Oct,from,GMAPWaddington,BM(Bar),How have you rejoiced my heart by writing
[1816-18],from,[Hugh James] Rose,Osb,I have only been prevented by an ocean of
7 Mar,to,M d'A,NYPL(B),Malgie que j'aie deja ecrit a Maman
13 May,to,M d'A,NYPL(B),Quand passerons nous donc ce jour-ci
1 Nov,to,M d'A,NYPL(B),[?]
30 Dec,to,M d'A,NYPL(B),"les prochains, ou comme l'on dit a jager"
19 May,from,Marie-Alexandre Lenoir,NYPL(B),[?]
30 MY 1818 pmk,to,Frederica Locke & Amelia (Locke),BM(Bar),Il have not written sooner in answer to your
22 May [1818],from,"Catherine (de Boulogne), vicomtesse",NYPL(B),je vais dejas en aller monsieur de sante et
30 May,from,Marquis de Lafayette,NPG,Je la voudre instilade Lecture a Victor
30 May [1818?],from,M d'A,NYPL(B),je suis charger Memoire de la Part de
31 May,from,Victor de Latour Maubourg,NYPL(B),Mon cher alexandre j'ai dit pour vous
27 Apr,from,George Hay,BM(Bar),Je at you our revolved numbers orders
1 June,from,John Bowman,NYPL(B),I have had the honour of receiving your letters
1 June,from,George Hay,BM(Bar),I have just been to say I received your letter
30 July [1819],from,"Etiennette, princesse d'Henin",NYPL(B),j'espere mon cher alexandre que vous si'avez
1 June,from,Nathalie (de Montesant?),NYPL(B),je ne pais vous exprimer Monsieur combien
5 June,from,Florentin de Latour Maubourg,NYPL(B),"J'etois a la Campagne, Mon cher Alexandre"
[16] Sept,to,George Hay (on verso of NYPL(B)),NYPL(B),[?]
19 Sept,from,William Tudor,NYPL(B),I have to acknowledge the receipt of your
[post 1818],to,George Hay,BM(Bar),We shall be very much obliged to you if you
26 Aug,from,Victor de Latour Maubourg,NYPL(B),L'Ambassadeur de France & Mme le Mtre de
6 Dec pmk 1819,from,M d'A,BM(Bar),Madame de Beaurepaire has just called
[post 1819],from,Henry Raper,NYPL(B),A Fallacy / Callada of Differences of
19 May,from,Thomas King,NYPL(B),I have the satisfaction of informing you the
[?],from,Thomas King,NYPL(B),[?]
[?],from,Charles Babbage,NYPL(B),[?]
[1821-24],from,Sir John Herschel,PML,Understanding you were to return from
[?],from,Sarah (Burney) Payne,NYPL(B),[?]
[1822?],from,Marquis de Lally-Tollendal,NYPL(B),Mon cher Alexandre vous serier bien aimable
15 H 1829 pmk,to,Charles Babbage,NYPL(B),[?]
18 June,to,Charles Babbage,BM,Believing as I do that the return of Mr
16 Sept draft,to,Robert Allen Burney,NYPL(B),He's that's
18 Jan,from,M d'A,BM(Bar),I can you very sincerely for your kind note
20 Jan,to,MF,NYPL(B),This may truly be called your Paules
3 May,to,Foundling Hospital,NYPL(B),[?]
19 July,from,Charles Babbage,NYPL(B),Will you have the kindness < > the
[c 1832],to,Clarissa Marion ( ) Bolton,NYPL(B),its consequences — if he exchange an iron
[1832],from,Clarissa Marion ( ) Bolton,NYPL(B),The General's return to Leamington induces
13 Mar,from,Robert Southey,PML,I am very much obliged to you for the Memoirs
13 May,from,John Graham,NYPL(B),I have this day desired Mess < > to
17 Aug,from,John Meyer & Sons,NYPL(B),We respectfully beg to inform you that in
21 SP 1835 pmk,from,Clarissa Marion ( ) Bolton,NYPL(B),My friend how did you get to town — more
3 Feb,from,C T P Metcalf,NYPL(B),With reference to your letter of the 22nd April
12 Oct [1836],from,George Owen Cambridge,NYPL(B),If you are now in London I shall be obliged
20 July,to,Charles Babbage,BM,I don't know the exact French word for
[post 21 Sept 1835] 1st draft,to,Clarissa Marion ( ) Bolton,NYPL(B),Seven long days have I passed in painful
[post 21 Sept 1835] 2nd draft,to,Clarissa Marion ( ) Bolton,NYPL(B),Is your health improving and is your mind
13 [Dec 1830],from,Edward A Chaplin,BM(Bar),"Mr. & Mrs. Edward A Chaplin request the"
[1801-02],to,M d'A,BM(Bar),"Papa, I hope Uncle Barile is well"
<15> [1802],to,M d'A,NYPL(B),dear Papa Cousin Martin has one day given me
[1767-71],to,FB,Osb,I hope you are well and all friends in and out
13 Dec,to,FB,Osb,I Am very much surprised at never Hearing
11 Oct,to,FB,Osb,I was very much pleased at your kind answer.
3 May,to,FB,Osb,"Whilst you are flirting abt. town, / In Linnen"
12 June,to,FB,Osb,"I came here, My dear Sister, on Monday last,"
[1778-79],to,[FB],Osb,"I have read Evelina, & like it vastly much — I"
[1778-81],from,Gilbert Gerard,Osb,Spare your reproaches my dear Burney for
18 Mar [1779],from,SEB,Osb,of talking or being silent according to the
31 Mar <1779>,from,Robert Burnside,Osb,You may think it very well that I do not date
2 Jan [1789],to,CB,NYPL(B),I thank you Dear Sir a very good while not
[Jan 1789],to,Rosette [Hester] Burney,NYPL(B),my dearest Fanny's eplutatory sheet affected
20 Jan,to,SBP,NYPL(B),I have been long begging my dear Rosette to
28 Jan,to,SBP & Frederica Locke,NYPL(B),We go on here so much the same at present
[25-31] Jan,to,SBP,NYPL(B),the excellent Dr. Willis gives me a most
30 Jan [1789],to,SBP,NYPL(B),How great is your kindness Dearest sis — &
[1789],from,James (Campbell) Smith,NYPL(B),What a Lord what Language can I use My
1-8 Feb,to,SBP,NYPL(B),Sunday Feby 1st. The good King thank
3 Feb,to,GMAFWaddington,NYPL(B),Heaven send you happy my Dear Marianne!
10-17 Feb,to,SBP,NYPL(B),Tuesday 10th. The amendment of the King is
13 FE 1789,to,SBP,NYPL(B),We are now in the sweetest of prospects
13 Feb [1789],to,SBP,NYPL(B),It would be very difficult to my love delighted
14 Feb,to,SBP,NYPL(B),The joint Letters are just arrived — & mine
[16 Feb 1789],from,SBP,NYPL(B),It will be impossible to tell my Fanny how
18-[28] Feb,to,SBP,NYPL(B),Wednesday March 18th To-Day — me delightedly
18 Feb,from,Elizabeth Lady Templetown,NYPL(B),"When I address a few lines under the direction"
[14 Feb 1789],to,CB,NYPL(B),I suppose you will hardly thank me for good
1-15 Mar,to,SBP,NYPL(B),What a pleasure was mine this morning! how
1-20 Mar copy,to,SBP,NYPL(B),Yes my beloved Friend all indeed is now safe
2 Mar,to,CB,PML,Many thanks my dear Brother for your kind
6 Mar [1789],to,SBP,NYPL(B),We are but newly arrived from Town
15 Mar,to,SBP,NYPL(B),I have heard not without deep concern of the
16 Mar,to,CB,NYPL(B),I could no way procure Time for writing
16-17 Mar,to,SBP,NYPL(B),Mr Garland called just before he went out in
[1 Mar],to,GMAFWaddington,NYPL(B),I thought with greatly added satisfaction
[17 Mar 1789],to,GMAFWaddington,NYPL(B),How tranquilizing a letter my sweet Friend
18-19 Mar,to,SBP,NYPL(B),Wednesday March 18th To-Day — me delightedly
20 Mar,to,SBP,NYPL(B),Sweetie Sweetie is my Susanna! how dear —
[31] Mar,to,SBP,NYPL(B),the SBP of this month I shall not give by
24 Mar,from,Mary (Hamilton) Dickenson,NYPL(B),"Hamilton S[?]. Note my dear instead of a"
[Mar],from,SBP,NYPL(B),how my beloved Fanny's letter to
8 Apr,to,GMAFWaddington,NYPL(B),"my Letter my sweet Marianne has"
[Apr 1789] copy,to,Frederica Locke & William Locke,NYPL(B),her Majesty's companion to conjure
1 May,to,GMAFWaddington,NYPL(B),"With my new Surroundings I feel myself with"
[7 May] [1789],from,SBP,NYPL(B),I am quite loaded my Fanny by for this
[May]-19 Oct,to,SBP,BM(Bar),"Age birthday / My good dear Augusta"
[4 May 1789],to,SBP,NYPL(B),I have never forgotten my Fanny's wish to
21 May,to,Mary (Hamilton) Dickenson,Taylor,I could not have — so much — perhaps I
[pre 28 May 1789?],from,Bernardo marquis del Campo,Ohb,"[?]"
6 June-19 July [1789],from,SBP,BM(Bar),Our Fanny promises us a new treat
21 June [1789],to,SBP,NYPL(B),My kind Fanny regretted that she could not
26 June,to,CB,NYPL(B),nothing scored blacker than I have seemed
2 July,to,SBP,NYPL(B),With most unusual delight my my beloved
12 July [1789],from,SBP & Frederica Locke,NYPL(B),What a sweet treat was my beloved Fanny's
13 July,to,CB,NYPL(B),My Dearest Padre's kind Letter was most truly
13 July,to,GMAFWaddington,NYPL(B),Repleted was I with great joy at sight once
16 July,from,Sarah (Kirby) Trimmer,NYPL(B),Though you were so kind as to encourage me
19 July,to,CB,NYPL(B),Your kind Letter & its accompaniment most
2 Sept 1789-Jan 1790,to,SBP & Frederica Locke,NYPL(B),"NB. He wanted am I now of copy entirely"
27 Oct,to,SBP,NYPL(B),We are have amazingly well though every
9 Sept,to,EBB,NYPL(B),I promised my Mother I know of
20 Sept copy,to,Frederica Locke,BM(Bar),I am indeed very much pleased that my Frede[rica]
22 Sept,from,SBP,NYPL(B),"We returned to Windsor on Friday to dinner"
26 Sept [1789],from,SBP,NYPL(B),What a delightful letter is my Fanny's of
[Sept 1789],to,SBP,NYPL(B),Waiting for an always promising but never
Sept,from,SBP,BM(Bar),I am never so much out of humour
3 pmk Oct [1789],from,SBP,NYPL(B),It seems to me an age since I have written a
4 Oct [1789],to,Rosette (Rose) Burney,NYPL(B),"At length I think I may appoint a month"
5 Oct-25 Nov,to,SBP,BM(Bar),Mrs anxious my beloved Fanny have been
7 pmk Oct,to,SBP,NYPL(B),written with the most frank openness
25 Aug,to,SBP,BM(Bar),"Another week has elapsed my dearest Fanny"
13-20 Oct,to,SBP,NYPL(B),I have this morning
21 Oct-29 Dec,from,Frederica Locke,NYPL(B),I am just returned from a little walking
28 OC 1789 pmk,to,Rosette (Rose) Burney,NYPL(B),"Do you yet my dear Rosette know or"
[July-3 Oct],from,SBP,BM(Bar),Now a fortnight has elapsed
20 Jun,to,SBP,NYPL(B),"My dear & Frances Phillips"
28 July,from,[Campbell] Smith,Comyn,"[?]"
[July-Aug],from,SBP,NYPL(B),"I shall be at Brighton tomorrow & shall"
2 July,from,[Gregory] Allenv,NYPL(B),[?]
13-18 Jan,from,SBP,NYPL(B),[?]
17-22 Jan,from,SBP,NYPL(B),[?]
Jan,from,SBP,Ohb,[?]
10 Jan,to,Charlotte (Gregory) Allenv,NYPL(B),[?]
25-27 Jan,from,SBP,NYPL(B),What an unexpected delight was to receive
29 Jan-15 Feb,to,SBP,NYPL(B),My remembrances for the last week
30 Jan [1790],from,SBP,NYPL(B),[?]
[Feb 1790],from,SBP,NYPL(B),What a disheartening before my Fanny was
4-6 Jan,to,SBP,NYPL(B),I shall take the liberty to give this month to
[pre Mar 1790],to,Benjamin Waddington,NYPL(B),"What is a noble is to see in all accounts no less"
7-8 Mar,from,SBP,NYPL(B),This time I hope to embrace my beloved
3 Mar-24 May,from,SBP,NYPL(B),At length a moment I may call my own
9 Mar,to,GMAFWaddington,NYPL(B),I have been very much touched my sweet Fund
8 Apr pmk 1790,from,SBP,NYPL(B),I must immediately Farewell a
5-14 Apr,to,SBP,BM(Bar),[?]
11 Apr,to,SBP,NYPL(B),My sweet Fanny received a letter from me I
15 Apr,from,SBP,NYPL(B),[?]
18 Apr,to,SBP,NYPL(B),I fully purported to have had the honour of
[Apr 1790],from,SBP,NYPL(B),"Our dearest Mrs. Lock tempts me to write"
1 May [1790],to,SBP,NYPL(B),[?]
[May 1790],from,SBP,NYPL(B),I cannot rest without giving my Fanny three
11 June,to,SBP,NYPL(B),I love my dear Rosette you will be sorry at
[24 June 1790],from,Jacob Bryant,BM(Bar),"When I had the pleasure of seeing you"
[pre 28 June 1790],from,Jacob Bryant,BM(Bar),[?]
20 pmk June,to,SBP,NYPL(B),[?]
20 June,to,SBP & Frederica Locke,NYPL(B),My sweet passed with the truly afflicting
June,from,Hester (Mulso) Chapone,NYPL(B),"The 1 was most mortified at the"
9 JY 1790 pmk,to,CB,NYPL(B),I am so impatient to hear from you again that
14 July-7 Aug,from,SBP,NYPL(B),I see you my Fanny
15-25 July,to,SBP,NYPL(B),Had the Cahiers reached us whilst the contents
17 JY 1790 pmk,to,SBP,NYPL(B),My dearest Carlos I was quite uneasy at your
25 July,to,SBP,NYPL(B),"If you come on Wednesday a little after"
29 July [1790],from,SBP & Elizabeth Lady Templetown,NYPL(B),Two opportunities have vainly
12 JU pmk [1790],to,SBP,NYPL(B),I cannot rest without giving my Fanny three
1 May [1790],from,SBP,Comyn,I cannot to my beloved Fanny's long
1 May,from,Jacob Bryant,NYPL(B),"my last and acknowledgments for the"
11 May [1790],to,SBP,NYPL(B),[?]
[May 1790],to,GMAFWaddington,NYPL(B),[?]
[1790],from,SBP,NYPL(B),"[?]"
8 June,to,Jenny Bentham,KL,[?]
9 June,to,SBP & Frederica Locke,Ohb,"[?]"
[June],from,Jacob Bryant,NYPL(B),"Ah home very well my dear Carlos though"
11 June,to,GMAFWaddington,NYPL(B),I was indeed to write again so soon my
1790 continued,to,SBP,NYPL(B),We still longer in the lurch the late
[1790],from,SBP,NYPL(B),I wonder not that my Fanny is grieved
[1790],from,William Seward,NYPL(B),I took the Liberty to make use of your
[1790-94],to,SBP,NYPL(B),I judge it of importance sufficient to stop the
[1790],from,Elizabeth (Robinson) Montagu,BM(Bar),"Dites moi plus aimable que je ne la mute"
1-30 Jan,to,SBP,NYPL(B),I have got on of all regularity in the Journal
[Feb 1791],from,SBP,NYPL(B),"With what sorrow did I lose sight of you on"
[Feb 1791],to,SBP,NYPL(B),But book what you will — dat call first that
4-6 Jan,to,SBP & Frederica Locke,NYPL(B),"[?] — as may it prove prosperous for"
6 Mar,to,SBP,NYPL(B),"I am no longer remain without seeing how"
8-11 Mar,to,SBP,NYPL(B),How surprised I am to find quarterly more time for
[Jan-30 Jan],to,SBP,NYPL(B),I have put hand go to town on Friday
21 Feb-24 Mar,to,SBP,NYPL(B),As I do not how long arrears I shall boldly
13 Feb [1791],from,Maria (Allen) Rishton,NYPL(B),I was very sincerely grieved to find
15 Mar [1791],from,SBP,NYPL(B),I had not half thanked you my Fanny for the
17 Mar,to,SBP,NYPL(B),Your desire if to day touched my heart & I
16-[21 Mar 1791],from,SBP,NYPL(B),It is vain to tell you my Fanny how much I after
[pre 20 Apr 1790],from,M d'A,NYPL(B),"J'ai lu ce que vous avez ecrit — Je vous"
[post 8 May 1793],from,M d'A,NYPL(B),[?]
11 May 1793,to,SBP,NYPL(B),What our dear friend is no more angry against
11-12 May 1793,to,SBP,NYPL(B),[?]
11 May,to,SBP,NYPL(B),I am in quite a fool hurry the last time my
[pre Mar-17 May],from,SBP,NYPL(B),I have my best wished concluded my beloved
2 May,to,SBP,NYPL(B),Let me then but not well my beloved
4 Apr [1781],to,SBP,NYPL(B),my dearest Fanny — Where is this
12 Apr,from,Jacob Bryant,BM(Bar),"I had always concerned & I"
[11 Apr 1791],from,Mary (Palmer) O'Brien Marchioness of Thomond,NYPL(B),[?]
[post 14 Apr 1791],from,Mary (Palmer) O'Brien Marchioness of Thomond,NYPL(B),"The blanket is orphaned [sic] my dear Miss"
[Apr],from,Maria (Allen) Rishton,BM(Bar),her letter must have been written by
[May],to,SBP,NYPL(B),I have put with astonishment recollected how
3 May,from,Jacob Bryant,NYPL(B),[?]
[7 Mar],to,Eva Maria [Veigel] Garrick,Ohb,"[?]"
[post 17 May 1791],from,Anne (Leigh) Frodsham,NYPL(B),"[?]"
30 May,from,SBP,NYPL(B),My altering is all this period preceding the
5 June [1791],from,SBP,NYPL(B),Your letter was exquisitely charming this
[post June 1791],from,SBP,NYPL(B),I have so blotted my directions in my haste that
3 July,to,SBP,NYPL(B),Mademoiselle Jacob my destined successor is
[July 1791],from,Mary (Palmer) O'Brien Marchioness of Thomond,BM(Bar),[?]
3 July [1791],from,CBF & James Steepe,BM(Bar),Ladies my dearest
[c 7 July 1791],to,SBP & the Lockes,NYPL(B),[?]
[post 7]-31 July,to,SBP & Frederica Locke,NYPL(B),Once more I have to inform my beloved by
[c 7 July 1791],to,SBP,NYPL(B),How happy this news has made me & a soul
